position;channelTitle;videoId;publishedAt;publishedAtSQL;videoTitle;videoDescription;tags;videoCategoryId;videoCategoryLabel;topicCategories;duration;durationSec;dimension;definition;caption;defaultLanguage;defaultLAudioLanguage;thumbnail_maxres;licensedContent;locationDescription;latitude;longitude;viewCount;likeCount;dislikeCount;favoriteCount;commentCount
789;ARTE Concert;gShqNYUs8RA;2020-06-11T15:00:12Z;2020-06-11 15:00:12;Winter Family à 36h Saint-Eustache (2019) - ARTE Concert;"[DISPONIBLE JUSQU'AU 03/06/2025] La Winter Family est un groupe de l’urgence. Les paroles et les sons du couple et duo franco-israélien, accompagnés de leur fille sur scène, sont des réponses immédiates à leur quotidien, mêlant anglais, français et hébreux. Sur leur rock psyché, le groupe délivre ses messages politiques, romantiques, et spirituels. La religion relève en effet de cette même nécessité immédiate pour le duo ; c’est peut-être même leur moteur, eux qui se sont rencontrés à Jafa, en Israël. Alors, leur musique est sombre, pleine de synthétiseurs tonitruants, infernaux et de flûtes de dissonantes, sur lesquels Ruth Rosenthal déclame ses textes, précipitamment. Face au conflit israélo-palestinien, il y a une nécessité de se faire entendre, mais jamais de pessimisme facile chez le groupe, qui sait être doux. Lorsque la chanteuse, accompagnée au grand orgue par son compagnon, déclame la première lettre de saint Paul apôtre aux Thessaloniciens, extrait du Nouveau Testament, elle ne parle pas uniquement de la mort. Elle parle de l’importance de la vie après la mort, et donc de l’espoir, du fait de ne pas se laisser abattre, « nous, les vivants ». ARTE Concert vous propose le meilleur de la scène européenne sur tous vos écrans : http://concert.arte.tv Retrouvez-nous aussi sur les réseaux sociaux : Facebook https://www.facebook.com/ARTEConcert Twitter https://twitter.com/ARTEconcertFR Instagram http://instagram.com/arteconcert";Winter family,winter family jean baptiste toussaint,winter family live,winter family garden,winter,family,winter family south from here,ARTE,Concert,psychedelic,psychedelic music,psychedelic rock,Saint-Eustache,Eglise,Church,live,music;24;Entertainment;Music,Pop_music,Rock_music;PT10M7S;607;2d;hd;FALSE;;;;1;;;;4805;59;;0;0
790;ARTE Concert;0eXvwrI5GQM;2020-06-10T22:40:07Z;2020-06-10 22:40:07;UWS Global #37 Stockholm – ARTE Concert;United We Stream Global opens its virtual doors for the 37th time. Today from Stockholm La Fleur (Department at Förbindelsehallen) 19:15 - 20:10 Kornél Kovács (Department at Förbindelsehallen) 20:10 - 21:10 Jireel (Hammarbybacken) 21:10 - 21:40 Prescott & Dr Echoe (Hammarbybacken) 21:40 - 22:40 Imaginary Hair feat. Frangie 22:40 - 00:00 For more info and how to support visit: https://unitedwestream.se/ ARTE Concert vous propose le meilleur de la scène européenne sur tous vos écrans : http://concert.arte.tv Retrouvez-nous aussi sur les réseaux sociaux : Facebook https://www.facebook.com/ARTEConcert Twitter https://twitter.com/ARTEconcertFR Instagram http://instagram.com/arteconcert;;10;Music;Electronic_music,Music;PT4H55M27S;3327;2d;hd;FALSE;;;https://i.ytimg.com/vi/0eXvwrI5GQM/maxresdefault.jpg;;;;;5397;122;;0;0
791;ARTE Concert;ErNv_Z71i3U;2020-06-10T17:47:13Z;2020-06-10 17:47:13;UWS Global #36 Stockholm – ARTE Concert;United We Stream Global opens its virtual doors for the 36th time. Today from Stockholm with Ikiz & Rydh (Hosoi) 15:00 - 15:45 Blenda (Södran) 15:45 - 16:00 Bella Boo (Trädgården) 16:00 - 17:00 Axel Boman (Trädgården) 17:00 - 18:10 Sara Parkman (City Hall) 18:10 - 18:40 Mapei (City Hall) 18:40 - 19:15 For more info and how to support visit: https://unitedwestream.se/ ARTE Concert vous propose le meilleur de la scène européenne sur tous vos écrans : http://concert.arte.tv Retrouvez-nous aussi sur les réseaux sociaux : Facebook https://www.facebook.com/ARTEConcert Twitter https://twitter.com/ARTEconcertFR Instagram http://instagram.com/arteconcert;;10;Music;Electronic_music,Music;PT4H17M24S;1044;2d;hd;FALSE;;;https://i.ytimg.com/vi/ErNv_Z71i3U/maxresdefault.jpg;;;;;4197;96;;0;19
792;ARTE Concert;L7hJQMWiXhc;2020-06-09T14:57:43Z;2020-06-09 14:57:43;Petit Fantôme à 36h Saint-Eustache (2019) - ARTE Concert;[DISPONIBLE JUSQU'AU 03/06/2025] On dit souvent d’un bon DJ qu’il est celui qui sait faire de bonnes transitions entre les morceaux. L’orfèvre Petit Fantôme, échappé de François and The Atlas Mountain, a bien compris que cette définition était rébarbative : son set est fait de rupture, tout comme sa discographie qui passe de l’électro pop à la noise-punk. En apparence, les musiques qu’il diffuse à Saint-Eustache n’ont pas vraiment de liens. On peut passer d’une musique de film aux Beach Boys, de l’eurodance à la trap. Mais ces ruptures n’ont pourtant rien d’incohérent, elles forment un cheminement fait de virages et de retournements inattendus et intimes.Et quand on y regarde de plus près, il y a bien un fil rouge. Ce sont ces reprises de Jean-Sébastien Bach, grand compositeur de musique d’église, que Petit Fantôme nous fait entendre au clavier. En donnant des airs de boîte à musique aux compositions de celui qui visait, par sa musique, le « délassement des âmes et la gloire de Dieu », le musicien crée nostalgie et bizarrerie. Au milieu de la nuit, il mélange l’enfantin et la spiritualité, mais aussi « le sublime et le grotesque », chers à Victor Hugo, pour mieux refléter la vie et la création. ARTE Concert vous propose le meilleur de la scène européenne sur tous vos écrans : http://concert.arte.tv Retrouvez-nous aussi sur les réseaux sociaux : Facebook https://www.facebook.com/ARTEConcert Twitter https://twitter.com/ARTEconcertFR Instagram http://instagram.com/arteconcert;Petit,fantôme,petit fantôme,petit fantôme libérations terribles,petit fantôme easy come easy go,petit fantôme dessin,cercle,Petit Fantome,Sourdoreille,boiler room,boiler,Entertainment,room,ARTE,Concert,36h,Saint-Eustache,electro-pop,noise-punk,live,music;24;Entertainment;Electronic_music,Music,Pop_music;PT6M23S;383;2d;hd;FALSE;;;;1;;;;2289;26;;0;1
793;ARTE Concert;KbT-cDc9_gQ;2020-06-09T14:43:47Z;2020-06-09 14:43:47;Kyrie Kristmanson à 36h Saint-Eustache (2019) - ARTE Concert;"[DISPONIBLE JUSQU'AU 03/06/2025] Quelque part entre la chanson pop, la folk nord-américaine, le jazz et la musique médiévale, Kyrie Kristmanson se laisse surtout guider par sa curiosité depuis près de dix ans. Dans son dernier EP, Héroïnes, la chanteuse canadienne-islandaise se fascine pour la théorie des univers parallèles.  A Saint-Eustache, Kyrie Kristmanson fait dialoguer physique quantique et spiritualité, notamment en interprétant son morceau « Songe d’un ange ». Entre la théorie des univers parallèles et la religion, on retrouve un but commun : ne pas s'arrêter à ce qui apparaît sous nos yeux ; ouvrir d'autres possibles. Kyrie Kristmanson nous fait voir ces possibles, quand résonnent des guitares planantes dans la voûte, quand sa voix haut perchée touche le plafond de l'église. Quand elle se déchaîne sur scène. Quand la voix plus grave de Jeanne Added vient ramener calme et sérénité. En réinterprétant le requiem (messe jouée avant un enterrement) de Gabriel Fauré que le compositeur qualifiait de « berceuse de la mort », elle ne cesse de nous déboussoler, contestant les dichotomies simplificatrices, entre douceur et énergie, science et religion, musique pop et musique sacrée. Concert capté en juin 2019 à l’occasion du festival 36h Saint-Eustache, à Paris. Photo © Guillaume Echelard ARTE Concert vous propose le meilleur de la scène européenne sur tous vos écrans : http://concert.arte.tv Retrouvez-nous aussi sur les réseaux sociaux : Facebook https://www.facebook.com/ARTEConcert Twitter https://twitter.com/ARTEconcertFR Instagram http://instagram.com/arteconcert";kyrie kristmanson,kyrie,kristmanson,song x kyrie kristmanson,kyrie kristmanson - lady lightly,kyrie kristmanson wicked wind,kyrie kristmanson origin of stars,kyrie kristmanson songe d'un ange,ARTE,Concert,Saint-Eustache,Jeanne Added,Requiem,Faure,Gabriel Fauré,Sacred music,live;24;Entertainment;Classical_music,Independent_music,Music,Pop_music,Rock_music;PT10M27S;627;2d;hd;FALSE;;;;1;;;;3013;47;;0;5
794;ARTE Concert;gn4cMqv3l_Q;2020-06-09T14:37:03Z;2020-06-09 14:37:03;Klaus Johann Grobe à 36h Saint-Eustache (2019) - ARTE Concert;[DISPONIBLE JUSQU'AU 03/06/2025] Pour faire bouger les bassins, il ne suffit parfois pas de grand-chose. Une solide ligne de basse groovy, une rythmique métronomique, et des mélodies enivrantes suffisent à actionner le tout. Le duo Klaus Johann Grobe l’a bien compris, et, depuis 2014, ne cesse d’améliorer la recette de leur krautpop, redoutable d’efficacité. Dans l’église Saint-Eustache, les mélodies entêtantes du duo et ses boucles de synthés hypnotiques et rêveuses plongent le public dans une douce transe. On ne peut s’empêcher de commencer à aller d’un pied sur l’autre sur leur tube Ja !, qui vient nous rappeler les grandes heures de Metronomy. Sous un éclairage chaud, l’église vibre tout au long de la soirée, répondant au chant du groupe suisse-allemand. Concert capté en juin 2019 à l’occasion du festival 36h Saint-Eustache, à Paris. ARTE Concert vous propose le meilleur de la scène européenne sur tous vos écrans : http://concert.arte.tv Retrouvez-nous aussi sur les réseaux sociaux : Facebook https://www.facebook.com/ARTEConcert Twitter https://twitter.com/ARTEconcertFR Instagram http://instagram.com/arteconcert;Klaus Johann Grobe,klaus johann,grobe,klaus johann grobe,klaus johann grobe der koenig,klaus johann grobe live,klaus johann grobe koordinaten,klaus johann grobe ja,koordinaten,klausjohanngrobe,downtown,krautdisco,disco,french house,kraut disco,kraut,psych,can,alex gopher,roman weissert,dala studios,david langhard,funk,flute,jazz funk,saxophone,saxtastic,smooth sax,36h,36h Saint-Eustache,ARTE,Concert;24;Entertainment;Music,Rock_music;PT11M20S;680;2d;hd;FALSE;;;;1;;;;6146;162;;0;11
795;ARTE Concert;QbSv3QMM4Dk;2020-06-03T22:46:56Z;2020-06-03 22:46:56;UWS Global #35 Tehran: Beshknow;United We Stream Global opens its virtual doors for the 35th time. Today live from Beshknow / Tehran with Nastaran 19:00 - 19:40 Siamak Amidi 19:40 - 20:15 Sharona 20:15 - 21:00 Temp-Illusion 21:00 - 21:45 Stereotype 21:45 - 22:30 Fardin Ameri 22:30 - 23:15 Farzan Badie 23:15 - 24:00 For more info and how to support visit: https://unitedwestream.org/ ARTE Concert vous propose le meilleur de la scène européenne sur tous vos écrans : http://concert.arte.tv Retrouvez-nous aussi sur les réseaux sociaux : Facebook https://www.facebook.com/ARTEConcert Twitter https://twitter.com/ARTEconcertFR Instagram http://instagram.com/arteconcert;;10;Music;Electronic_music,Music;PT5H2M24S;144;2d;hd;FALSE;;;https://i.ytimg.com/vi/QbSv3QMM4Dk/maxresdefault.jpg;;;;;8052;200;;0;11
796;ARTE Concert;4laI3HLdCT4;2020-06-03T17:30:49Z;2020-06-03 17:30:49;UWS Global #34 Moscow: Arma17;United We Stream Global opens its virtual doors for the 34th time. Today live from Area 17 / Moscow with Dasha Mamba 15:00 - 15:30 Lisokot - live 15:30 - 16:00 Sofia Rodina 16:00 - 17:00 LVRIN - live 17:00 - 18:00 Abelle 18:00 - 19:00 For more info and how to support visit: https://unitedwestream.org/ ARTE Concert vous propose le meilleur de la scène européenne sur tous vos écrans : http://concert.arte.tv Retrouvez-nous aussi sur les réseaux sociaux : Facebook https://www.facebook.com/ARTEConcert Twitter https://twitter.com/ARTEconcertFR Instagram http://instagram.com/arteconcert;;10;Music;Music;PT4H6M40S;400;2d;hd;FALSE;;;https://i.ytimg.com/vi/4laI3HLdCT4/maxresdefault.jpg;;;;;4454;101;;0;4
797;ARTE Concert;VsRNbMdzLSE;2020-05-30T22:22:28Z;2020-05-30 22:22:28;UWS Global #33 Thailand Glow BKK / Vietnam Arcan HCMC - ARTE Concert;United We Stream Global opens its virtual doors for the 33rd time. Today live from Bangkok / Thailand at Glow and from Ho-Chi-Minh-City / Vietnam at Arcan with Wintix 19:30 (CET) / 0:30 (ICT) Victoria Gewinnen 20:15 (CET) / 1:15 (ICT) Mendy Indigo 21:00 (CET) / 2:00 (ICT) Wasabae 21:45 (CET) / 2:45 (ICT) MIT 22:30 (CET) / 3:30 (ICT) DEMA 23:15 (CET) / 4:15 (ICT) For more info and how to support visit: https://unitedwestream.asia/ ARTE Concert vous propose le meilleur de la scène européenne sur tous vos écrans : http://concert.arte.tv Retrouvez-nous aussi sur les réseaux sociaux : Facebook https://www.facebook.com/ARTEConcert Twitter https://twitter.com/ARTEconcertFR Instagram http://instagram.com/arteconcert;;10;Music;Electronic_music,Music;PT4H56M25S;3385;2d;hd;FALSE;;;https://i.ytimg.com/vi/VsRNbMdzLSE/maxresdefault.jpg;;;;;7198;157;;0;12
798;ARTE Concert;8RW_CiUhAMU;2020-05-30T17:50:55Z;2020-05-30 17:50:55;UWS Global #32 Vietnam: The Lighthouse / Thailand: Safe Room - ARTE Concert;United We Stream Global opens its virtual doors for the 32nd time. Today live from Ho-Chi-Minh-City / Vietnam at The Lighthouse and from Bangkok / Thailand at Safe Room with Teruu 15:00 (CET) / 20:00 (ICT) Steffen Sonnenschein 15:45 (CET) / 20:45 (ICT) Jonathan BE b2b Tristyan 16:30 (CET) / 21:30 (ICT) DOTT 17:15 (CET) / 22:15 (ICT) Elaheh 18:00 (CET) / 23:00 (ICT) Marmosets 18:45 (CET) / 23:45 (ICT) For more info and how to support visit: https://unitedwestream.asia/ ARTE Concert vous propose le meilleur de la scène européenne sur tous vos écrans : http://concert.arte.tv Retrouvez-nous aussi sur les réseaux sociaux : Facebook https://www.facebook.com/ARTEConcert Twitter https://twitter.com/ARTEconcertFR Instagram http://instagram.com/arteconcert;;10;Music;Electronic_music,Music,Pop_music;PT4H42M36S;2556;2d;hd;FALSE;;;https://i.ytimg.com/vi/8RW_CiUhAMU/maxresdefault.jpg;;;;;5242;100;;0;3
799;ARTE Concert;QUwjNUYMb5M;2020-05-27T22:30:35Z;2020-05-27 22:30:35;UWS Global #31 Georgia: Khidi & Bassiani;United We Stream Global opens its virtual doors for the 31st time. Today from Georgia / Khidi & Bassiani with Yanamaste 19:30 - 20:35 OTHR 20:35 - 21:40 NDRX 21:40 - 22:25 Newa 22:25 - 23:10 Kancheli 23:10 - 24:00 For more info and how to support visit: https://uws.ge/ ARTE Concert vous propose le meilleur de la scène européenne sur tous vos écrans : http://concert.arte.tv Retrouvez-nous aussi sur les réseaux sociaux : Facebook https://www.facebook.com/ARTEConcert Twitter https://twitter.com/ARTEconcertFR Instagram http://instagram.com/arteconcert;;10;Music;Electronic_music,Music;PT4H36M25S;2185;2d;hd;FALSE;;;https://i.ytimg.com/vi/QUwjNUYMb5M/maxresdefault.jpg;;;;;14800;428;;0;30
800;ARTE Concert;4_LKa6of3Os;2020-05-27T18:11:48Z;2020-05-27 18:11:48;UWS Global #30 Georgia: Cafe-Gallery & Mtkvarze;United We Stream Global opens its virtual doors for the 30th time. Today from Georgia at Cafe-Gallery & Mtkvarze with Natalie Beridze 15:00 - 15:45 Bacho 15:45 - 16:30 Nicole 16:30 - 17:15 Kraumur 17:15 - 18:20 Ash Scholem 18:20 - 19:30 For more info and how to support visit: https://uws.ge/ ARTE Concert vous propose le meilleur de la scène européenne sur tous vos écrans : http://concert.arte.tv Retrouvez-nous aussi sur les réseaux sociaux : Facebook https://www.facebook.com/ARTEConcert Twitter https://twitter.com/ARTEconcertFR Instagram http://instagram.com/arteconcert;;10;Music;Electronic_music,Music;PT4H31M5S;1865;2d;hd;FALSE;;;https://i.ytimg.com/vi/4_LKa6of3Os/maxresdefault.jpg;;;;;5818;137;;0;6
801;ARTE Concert;hP_tipxcOzY;2020-05-26T22:32:30Z;2020-05-26 22:32:30;UWS Global #29 Karlsruhe: Compost Records x ZKM;United We Stream Global opens its virtual doors for the 29th time. Today live Compost Records x ZKM from Karlsruhe at ZKM with Michael Reinboth 19:00 - 20:00 Flo Real 20:00 - 21:00 Mr Raoul K 21:00 - 22:00 Ah! Kosmos (live) 22:00 - 22:45 Shahrokh Dini 22:45 - 0:00 For more info and how to support visit: https://upper-rhine.unitedwestream.org/ ARTE Concert vous propose le meilleur de la scène européenne sur tous vos écrans : http://concert.arte.tv Retrouvez-nous aussi sur les réseaux sociaux : Facebook https://www.facebook.com/ARTEConcert Twitter https://twitter.com/ARTEconcertFR Instagram http://instagram.com/arteconcert;;10;Music;Electronic_music,Music;PT5H25M38S;1538;2d;hd;FALSE;;;https://i.ytimg.com/vi/hP_tipxcOzY/maxresdefault.jpg;1;;;;4277;80;;0;2
802;ARTE Concert;nVRDTyA5Wjc;2020-05-24T09:10:23Z;2020-05-24 09:10:23;TIME WARP Restream w/ Adam Beyer, Carl Cox, Paula Temple, Len Faki, Ben Klock – ARTE Concert;"Aufgrund der aktuellen Situation findet die diesjährige deutsche Ausgabe der Time Warp als sogenannter „Restream“ statt. Bereits am 04.04. zeigten wir Euch eine ganze Reihe der beliebtesten Time Warp Sets. Heute gibt es nochmal einige Highlights. Ausdrücklich erwünscht: Watch Parties, gemeinsame Videokonferenzen mit Freund*innen und ausgelassenes Tanzen – allein zu Hause. Die Musik dazu liefert ein internationales Großaufgebot an Künstler*innen der Elektro-Szene. Adam Beyer 00:00 - 02:00 Carl Cox 02:00 - 05:00 Paula Temple 05:00 - 06:30 Len Faki 06:30 - 08:30 Ben Klock 08:30 - 10:30 ➡️ arte.tv/timewarp En raison de la situation actuelle, l'édition allemande de la Time Warp aura lieu cette année en tant que ""Time Warp Restream"". Déjà le 04.04. nous vous avons montré quelques uns des Sets de la Time Warp les plus populaires. Aujourd'hui, il y a d'autres points forts. Expressément souhaité : Watch Parties, des vidéoconférences communes avec des amis* et des danses exubérantes - seul à la maison. La musique sera fournie par un grand nombre de DJs internationaux. Adam Beyer 00:00 - 02:00 Carl Cox 02:00 - 05:00 Paula Temple 05:00 - 06:30 Len Faki 06:30 - 08:30 Ben Klock 08:30 - 10:30 ARTE Concert vous propose le meilleur de la scène européenne sur tous vos écrans : http://concert.arte.tv Retrouvez-nous aussi sur les réseaux sociaux : Facebook https://www.facebook.com/ARTEConcert Twitter https://twitter.com/ARTEconcertFR Instagram http://instagram.com/arteconcert";;10;Music;Electronic_music,Music;PT10H39M40S;2380;2d;hd;FALSE;;;https://i.ytimg.com/vi/nVRDTyA5Wjc/maxresdefault.jpg;1;;;;124610;2554;;0;84
