"channelTitle","videoId","videoTitle","release_date","release_time","duration","codeSubject","viewCount","likeCount","commentCount","defaultLAudioLanguage","videoDescription","tags","videoCategoryId","videoCategoryLabel","topicCategories","caption"
"Corey Schafer","qxzp4X6sfGo","JavaScript Arrays: Properties, Methods, and Manipulation (Part 7 of 7)",2015-03-18,"12:11:03","07:43","JavaScript",5797,130,20,"en","JavaScript Arrays: Properties, Methods, and Manipulation (Part 7 of 7) In this series, we will take an in-depth look at JavaScript Arrays and everything we can do with them. In part 7, we will go over: map() and also chain together some of the methods we have gone over in this series. This is the last video in the series. I hope it has been helpful. Part 1: https://youtu.be/8JgU2WmrZXI Part 2: https://youtu.be/nAWVYFEzoY8 Part 3: https://youtu.be/cdPS-lmlwco Part 4: https://youtu.be/JskeRdu_X8Q Part 5: https://youtu.be/w4KF_lapbRI Part 6: https://youtu.be/1gupsllu5wQ ... ✅ Support My Channel Through Patreon: https://www.patreon.com/coreyms ✅ Become a Channel Member: https://www.youtube.com/channel/UCCezIgC97PvUuR4_gbFUs5g/join ✅ One-Time Contribution Through PayPal: https://goo.gl/649HFY ✅ Cryptocurrency Donations: Bitcoin Wallet - 3MPH8oY2EAgbLVy7RBMinwcBntggi7qeG3 Ethereum Wallet - 0x151649418616068fB46C3598083817101d3bCD33 Litecoin Wallet - MPvEBY5fxGkmPQgocfJbxP6EmTo5UUXMot ✅ Corey's Public Amazon Wishlist http://a.co/inIyro1 ✅ Equipment I Use and Books I Recommend: https://www.amazon.com/shop/coreyschafer ▶️ You Can Find Me On: My Website - http://coreyms.com/ My Second Channel - https://www.youtube.com/c/coreymschafer Facebook - https://www.facebook.com/CoreyMSchafer Twitter - https://twitter.com/CoreyMSchafer Instagram - https://www.instagram.com/coreymschafer/","JavaScript,JavaScript (Programming Language),JavaScript Arrays,Programming,Computer Science,Tutorial,How to,How-to,Video Tutorial,Web Development,Web Dev,Coding,map,Arrays,Array Data Structure,Method,CodePen,JavaScript Tutorial,JavaScript Tutorials",27,"Education","Knowledge,Technology","false"
"Corey Schafer","jF-OQ-BrIAM","CSS Tips and Tricks: Add External URLs to Print Stylesheets",2014-12-29,"17:07:11","07:38","CSS",6488,54,3,"en","Printing out URLs can be a nice edition to print stylesheets. When someone prints your article or blog post, you want them to know where your links would have taken them so that they can investigate those sources further if they desire. However, you don't want to include every link in the print stylesheet. Your internal links that loop back to your own website aren't necessary and will bog down the print stylesheet with a lot of unneeded text. So how do we add only the external links to the print stylesheet? In this video, we will cover several techniques you can use in order to achieve this. ✅ Support My Channel Through Patreon: https://www.patreon.com/coreyms ✅ Become a Channel Member: https://www.youtube.com/channel/UCCezIgC97PvUuR4_gbFUs5g/join ✅ One-Time Contribution Through PayPal: https://goo.gl/649HFY ✅ Cryptocurrency Donations: Bitcoin Wallet - 3MPH8oY2EAgbLVy7RBMinwcBntggi7qeG3 Ethereum Wallet - 0x151649418616068fB46C3598083817101d3bCD33 Litecoin Wallet - MPvEBY5fxGkmPQgocfJbxP6EmTo5UUXMot ✅ Corey's Public Amazon Wishlist http://a.co/inIyro1 ✅ Equipment I Use and Books I Recommend: https://www.amazon.com/shop/coreyschafer ▶️ You Can Find Me On: My Website - http://coreyms.com/ My Second Channel - https://www.youtube.com/c/coreymschafer Facebook - https://www.facebook.com/CoreyMSchafer Twitter - https://twitter.com/CoreyMSchafer Instagram - https://www.instagram.com/coreymschafer/","CSS,CSS Tricks,CSS Tips,CSS Tips and Tricks,CSS-Tricks,Stylesheet,Print Stylesheet,CSS Print Stylesheet,Video Tutorial,How To,How-to,Coding,Web Design,Web Development,Web Dev,Cascading Style Sheets (Programming Language),Tips And Tricks,Media Query,Media Queries,CSS Media Query,CSS Media Queries,CSS Tutorials,CSS Tutorial",27,"Education","Knowledge,Technology","false"
"Corey Schafer","4glHQglQrU8","Mac Tip: Adding Folder Stacks to the Dock",2014-12-22,"21:57:32","02:49","Mac",27293,225,21,"en","It's easy for your dock to become cluttered with applications (E.g. Text editors, the Adobe suite, your Mac applications). It is possible to organize your applications into a single folder on the dock for easy access. In this video, we'll walk through how to properly make folder stacks for your dock. ✅ Support My Channel Through Patreon: https://www.patreon.com/coreyms ✅ Become a Channel Member: https://www.youtube.com/channel/UCCezIgC97PvUuR4_gbFUs5g/join ✅ One-Time Contribution Through PayPal: https://goo.gl/649HFY ✅ Cryptocurrency Donations: Bitcoin Wallet - 3MPH8oY2EAgbLVy7RBMinwcBntggi7qeG3 Ethereum Wallet - 0x151649418616068fB46C3598083817101d3bCD33 Litecoin Wallet - MPvEBY5fxGkmPQgocfJbxP6EmTo5UUXMot ✅ Corey's Public Amazon Wishlist http://a.co/inIyro1 ✅ Equipment I Use and Books I Recommend: https://www.amazon.com/shop/coreyschafer ▶️ You Can Find Me On: My Website - http://coreyms.com/ My Second Channel - https://www.youtube.com/c/coreymschafer Facebook - https://www.facebook.com/CoreyMSchafer Twitter - https://twitter.com/CoreyMSchafer Instagram - https://www.instagram.com/coreymschafer/","Mac,OS X,OSX,Mac Tips,Mac Tips and Tricks,Mac Tips & Tricks,Mac Apps,Mac Applications,Mac OS,Apple,Macintosh,Video Tutorial,How-to,How to,Dock,Mac Dock,Folder,Mac Folders,Stack,Folder Stack,Dock Stack,Dock Folder",27,"Education","Technology","false"
"Corey Schafer","ZL-LhaaMTTE","Understanding Binary, Hexadecimal, Decimal (Base-10), and more",2014-12-15,"18:02:45","10:44","Other",179161,3738,203,"en","An introduction to binary and hexadecimal numbers. In this video, we will learn how to better understand binary and hexadecimal numbers. First, we will go over the base-10 system that we use on a daily basis. Once we grasp how a base-10 system is calculated, it will be much easier for us to understand how binary, hexadecimal, base-8, or any other base-n number is calculated. ✅ Support My Channel Through Patreon: https://www.patreon.com/coreyms ✅ Become a Channel Member: https://www.youtube.com/channel/UCCezIgC97PvUuR4_gbFUs5g/join ✅ One-Time Contribution Through PayPal: https://goo.gl/649HFY ✅ Cryptocurrency Donations: Bitcoin Wallet - 3MPH8oY2EAgbLVy7RBMinwcBntggi7qeG3 Ethereum Wallet - 0x151649418616068fB46C3598083817101d3bCD33 Litecoin Wallet - MPvEBY5fxGkmPQgocfJbxP6EmTo5UUXMot ✅ Corey's Public Amazon Wishlist http://a.co/inIyro1 ✅ Equipment I Use and Books I Recommend: https://www.amazon.com/shop/coreyschafer ▶️ You Can Find Me On: My Website - http://coreyms.com/ My Second Channel - https://www.youtube.com/c/coreymschafer Facebook - https://www.facebook.com/CoreyMSchafer Twitter - https://twitter.com/CoreyMSchafer Instagram - https://www.instagram.com/coreymschafer/","Binary,Hexadecimal,Programming,Decimal,Math,Technology,Electronics,Computer,Numbers,Binary Numbers,Hexadecimal Numbers,How-to,Coding,Tutorial,Video Tutorial,How to,Counting,Computer Science,Programming Tutorial,Programming Tutorials",27,"Education","Knowledge","false"
"Corey Schafer","zVLJfrIwEP8","Sublime Text 3: Setup, Package Control, and Settings",2014-11-26,"05:09:33","17:38","Other",449235,2530,304,"en","A quick walkthrough on setting up a development environment using Sublime Text 3. The packages installed in this video are: Dayle Rees Colorschemes Predawn BracketHighlighter Sidebar Enhancements (No longer on Sublime Text 2) SublimeCodeIntel Emmet SublimeLinter with JSHint and CSSLint ✅ Support My Channel Through Patreon: https://www.patreon.com/coreyms ✅ Become a Channel Member: https://www.youtube.com/channel/UCCezIgC97PvUuR4_gbFUs5g/join ✅ One-Time Contribution Through PayPal: https://goo.gl/649HFY ✅ Cryptocurrency Donations: Bitcoin Wallet - 3MPH8oY2EAgbLVy7RBMinwcBntggi7qeG3 Ethereum Wallet - 0x151649418616068fB46C3598083817101d3bCD33 Litecoin Wallet - MPvEBY5fxGkmPQgocfJbxP6EmTo5UUXMot ✅ Corey's Public Amazon Wishlist http://a.co/inIyro1 ✅ Equipment I Use and Books I Recommend: https://www.amazon.com/shop/coreyschafer ▶️ You Can Find Me On: My Website - http://coreyms.com/ My Second Channel - https://www.youtube.com/c/coreymschafer Facebook - https://www.facebook.com/CoreyMSchafer Twitter - https://twitter.com/CoreyMSchafer Instagram - https://www.instagram.com/coreymschafer/","Sublime Text,Sublime Text 3,Development Environment,Dev Environment,Sublime Text Setup,Sublime Text Install,Sublime Text Installation,SublimeText,Web Development,Web Design,Coding,IDE,Text Editor,Predawn,BracketHighlighter,SublimeCodeIntel,Emmet,Sidebar Enhancements,SublimeLinter,JSHint,CSSLint,JavaScript,HTML,CSS",27,"Education","Knowledge,Technology","false"
"Corey Schafer","eGT0Z3oafFA","WordPress Tips: Test your theme with Theme Unit Test and Monster Widget",2014-11-26,"02:26:50","09:01","WordPress",7941,101,2,"en","When I first started developing WordPress sites, I found myself constantly adding dummy data so I could get an idea for how specific elements would look with my theme. Manually adding dummy data was not only slow, but it was also easy to leave out a lot of different test cases. In this video, I'm going to show you a great way to add sample data to your WordPress site with Theme Unit Test and the Monster Widget plugin. The Theme Unit Test data and Monster Widget plugin are two great ways to see how your theme visually handles a variety of content. ✅ Support My Channel Through Patreon: https://www.patreon.com/coreyms ✅ Become a Channel Member: https://www.youtube.com/channel/UCCezIgC97PvUuR4_gbFUs5g/join ✅ One-Time Contribution Through PayPal: https://goo.gl/649HFY ✅ Cryptocurrency Donations: Bitcoin Wallet - 3MPH8oY2EAgbLVy7RBMinwcBntggi7qeG3 Ethereum Wallet - 0x151649418616068fB46C3598083817101d3bCD33 Litecoin Wallet - MPvEBY5fxGkmPQgocfJbxP6EmTo5UUXMot ✅ Corey's Public Amazon Wishlist http://a.co/inIyro1 ✅ Equipment I Use and Books I Recommend: https://www.amazon.com/shop/coreyschafer ▶️ You Can Find Me On: My Website - http://coreyms.com/ My Second Channel - https://www.youtube.com/c/coreymschafer Facebook - https://www.facebook.com/CoreyMSchafer Twitter - https://twitter.com/CoreyMSchafer Instagram - https://www.instagram.com/coreymschafer/","WordPress,Word Press,Plugin,WordPress Plugin,WordPress Plugins,Theme Unit Test,Monster Widget,WordPress Widget,WordPress Test,WordPress Theme,How-to,How to,Video Tutorial,WordPress Test Data,Plug-in,Web Development,Web Design,WordPress Development,WordPress Tutorial,WordPress Tutorials",27,"Education","Knowledge,Technology","false"
"Corey Schafer","obsje6AO3U8","WordPress Plugins: Imsanity",2014-11-23,"22:47:37","07:35","WordPress",20179,127,11,"en","In this video, I'm going to show you my favorite WordPress Plugin for keeping large image sizes under control. It seems like every modern camera and cellphone can take amazing pictures. But those large images can take up a lot of unneeded space on your server. Not to mention it will slow your pages to a crawl if you try to load multiple images that are thousands of pixels wide. Imsanity fixes this problem by allowing us to set a maximum image size. Then every time an image is uploaded, the file is resized for us, saving us both time and space. We just set it and forget it. Simple as that. ✅ Support My Channel Through Patreon: https://www.patreon.com/coreyms ✅ Become a Channel Member: https://www.youtube.com/channel/UCCezIgC97PvUuR4_gbFUs5g/join ✅ One-Time Contribution Through PayPal: https://goo.gl/649HFY ✅ Cryptocurrency Donations: Bitcoin Wallet - 3MPH8oY2EAgbLVy7RBMinwcBntggi7qeG3 Ethereum Wallet - 0x151649418616068fB46C3598083817101d3bCD33 Litecoin Wallet - MPvEBY5fxGkmPQgocfJbxP6EmTo5UUXMot ✅ Corey's Public Amazon Wishlist http://a.co/inIyro1 ✅ Equipment I Use and Books I Recommend: https://www.amazon.com/shop/coreyschafer ▶️ You Can Find Me On: My Website - http://coreyms.com/ My Second Channel - https://www.youtube.com/c/coreymschafer Facebook - https://www.facebook.com/CoreyMSchafer Twitter - https://twitter.com/CoreyMSchafer Instagram - https://www.instagram.com/coreymschafer/","WordPress,Word Press,Plugin,WordPress Plugin,WordPress Plugins,Imsanity,How-to,Video Tutorial,How to,Images,Web Development,Web Design,Plug-in,Pictures,WordPress Images,WordPress Media Library,WordPress Pictures,WordPress Development,WordPress Tutorial,WordPress Tutorials",27,"Education","Technology","false"
"Corey Schafer","VmQq1o1taOA","Mac Tip: Ways to perform Screen Capturing and Screenshots",2014-11-13,"05:52:32","08:52","Mac",4382,95,4,"en","I find myself taking screenshots of my screen all the time. It's useful to know all the options you have in order to make this quick and simple. In this video, I'll go over the different ways in which you can take some basic screen shots on your Mac, and look a few advanced techniques as well. ✅ Support My Channel Through Patreon: https://www.patreon.com/coreyms ✅ Become a Channel Member: https://www.youtube.com/channel/UCCezIgC97PvUuR4_gbFUs5g/join ✅ One-Time Contribution Through PayPal: https://goo.gl/649HFY ✅ Cryptocurrency Donations: Bitcoin Wallet - 3MPH8oY2EAgbLVy7RBMinwcBntggi7qeG3 Ethereum Wallet - 0x151649418616068fB46C3598083817101d3bCD33 Litecoin Wallet - MPvEBY5fxGkmPQgocfJbxP6EmTo5UUXMot ✅ Corey's Public Amazon Wishlist http://a.co/inIyro1 ✅ Equipment I Use and Books I Recommend: https://www.amazon.com/shop/coreyschafer ▶️ You Can Find Me On: My Website - http://coreyms.com/ My Second Channel - https://www.youtube.com/c/coreymschafer Facebook - https://www.facebook.com/CoreyMSchafer Twitter - https://twitter.com/CoreyMSchafer Instagram - https://www.instagram.com/coreymschafer/","Mac,OS X,OSX,App,Screen Capture,Snapshot,Snap Shot,Mac Tips,Mac Tips and Tricks,Mac Tips & Tricks,Mac Apps,Mac Applications,Mac OS,Apple,Macintosh (Video Game Platform),Video Tutorial,How-to,How to,Screen Shots,Screenshot",27,"Education","Knowledge,Technology","false"
"Corey Schafer","o78WQr_kYSk","Paver Patio Time Lapse",2014-11-07,"04:32:16","01:04","Other",31708,803,39,"en","Paver Patio Time Lapse Video. Music is ""Deliberate Thought"" by Kevin MacLeod. How-to build a Paver Patio article here: http://coreyms.com/diy/home-improvement/build-paver-patio/ How-to make a Hand Tamper from Scrap Wood: http://coreyms.com/diy/home-improvement/make-hand-tamper-scrap-wood/ You can find me on: My website - http://coreyms.com/ Twitter - https://twitter.com/CoreyMSchafer Google Plus - https://plus.google.com/+CoreySchafer44/posts","Patio,Paver Patio,DIY,How-to,Yard,Time-lapse,Time Lapse,Do it yourself,Home Improvement,Time-lapse Photography,How to,Make,Build,Project,Backyard Project,Pergola,Brick Patio,Deck,Stone,Stone Patio",26,"Howto & Style","Lifestyle_(sociology)","false"
"Corey Schafer","AMlNnhdJOo8","ArcGIS API for JavaScript Part 2: Starting Templates",2014-10-28,"05:44:09","16:10","JavaScript",28415,244,15,"en","In this walkthrough, we will take a look at some starting templates for our web map. Starting templates are great for adding some initial styles and functionality to our maps. To view Part 1 of my ArcGIS API for JavaScript tutorials, you can find it here: http://youtu.be/-tsFnoKNtNc For help setting up a development environment in sublime text, you can watch my tutorial video here: http://youtu.be/uOMk8MlE_v4 ✅ Support My Channel Through Patreon: https://www.patreon.com/coreyms ✅ Become a Channel Member: https://www.youtube.com/channel/UCCezIgC97PvUuR4_gbFUs5g/join ✅ One-Time Contribution Through PayPal: https://goo.gl/649HFY ✅ Cryptocurrency Donations: Bitcoin Wallet - 3MPH8oY2EAgbLVy7RBMinwcBntggi7qeG3 Ethereum Wallet - 0x151649418616068fB46C3598083817101d3bCD33 Litecoin Wallet - MPvEBY5fxGkmPQgocfJbxP6EmTo5UUXMot ✅ Corey's Public Amazon Wishlist http://a.co/inIyro1 ✅ Equipment I Use and Books I Recommend: https://www.amazon.com/shop/coreyschafer ▶️ You Can Find Me On: My Website - http://coreyms.com/ My Second Channel - https://www.youtube.com/c/coreymschafer Facebook - https://www.facebook.com/CoreyMSchafer Twitter - https://twitter.com/CoreyMSchafer Instagram - https://www.instagram.com/coreymschafer/","JavaScript (Programming Language),ArcGIS,Web Mapping (Website Category),Tutorial,ESRI,GIS,Technology,API,JavaScript API,ArcGIS API,ArcGIS JavaScript,Web Application,Programming,Coding,Web Development,ArcGIS JavaScript Video Tutorial",27,"Education","Knowledge,Technology","false"
