position;channelTitle;videoId;publishedAt;publishedAtSQL;videoTitle;videoDescription;tags;videoCategoryId;videoCategoryLabel;topicCategories;duration;durationSec;dimension;definition;caption;defaultLanguage;defaultLAudioLanguage;thumbnail_maxres;licensedContent;locationDescription;latitude;longitude;viewCount;likeCount;dislikeCount;favoriteCount;commentCount
207;Corey Schafer;sugvnHA7ElY;2015-03-23T06:04:35Z;2015-03-23 06:04:35;Python Tutorial: if __name__ == '__main__';In this video, we will take a look at a common conditional statement in Python: if __name__ == '__main__': This conditional is used to check whether a python module is being run directly or being imported. ✅ Support My Channel Through Patreon: https://www.patreon.com/coreyms ✅ Become a Channel Member: https://www.youtube.com/channel/UCCezIgC97PvUuR4_gbFUs5g/join ✅ One-Time Contribution Through PayPal: https://goo.gl/649HFY ✅ Cryptocurrency Donations: Bitcoin Wallet - 3MPH8oY2EAgbLVy7RBMinwcBntggi7qeG3 Ethereum Wallet - 0x151649418616068fB46C3598083817101d3bCD33 Litecoin Wallet - MPvEBY5fxGkmPQgocfJbxP6EmTo5UUXMot ✅ Corey's Public Amazon Wishlist http://a.co/inIyro1 ✅ Equipment I Use and Books I Recommend: https://www.amazon.com/shop/coreyschafer ▶️ You Can Find Me On: My Website - http://coreyms.com/ My Second Channel - https://www.youtube.com/c/coreymschafer Facebook - https://www.facebook.com/CoreyMSchafer Twitter - https://twitter.com/CoreyMSchafer Instagram - https://www.instagram.com/coreymschafer/ #Python;Python,Programming,Computer Science,Video Tutorial,Tutorial,How to,How-to,Software,Software Engineering,Development,Python (Programming Language),name,main,Python Tutorial,Python Tutorials;27;Education;Knowledge;PT8M43S;523;2d;hd;TRUE;en;en;https://i.ytimg.com/vi/sugvnHA7ElY/maxresdefault.jpg;1;;;;2026954;56368;;0;1636
208;Corey Schafer;1gupsllu5wQ;2015-03-18T14:40:59Z;2015-03-18 14:40:59;JavaScript Arrays: Properties, Methods, and Manipulation (Part 6 of 7);JavaScript Arrays: Properties, Methods, and Manipulation (Part 6 of 7) In this series, we will take an in-depth look at JavaScript Arrays and everything we can do with them. In part 6, we will go over: reduce() and reduceRight() Part 1: https://youtu.be/8JgU2WmrZXI Part 2: https://youtu.be/nAWVYFEzoY8 Part 3: https://youtu.be/cdPS-lmlwco Part 4: https://youtu.be/JskeRdu_X8Q Part 5: https://youtu.be/w4KF_lapbRI ... Part 7: https://youtu.be/qxzp4X6sfGo ✅ Support My Channel Through Patreon: https://www.patreon.com/coreyms ✅ Become a Channel Member: https://www.youtube.com/channel/UCCezIgC97PvUuR4_gbFUs5g/join ✅ One-Time Contribution Through PayPal: https://goo.gl/649HFY ✅ Cryptocurrency Donations: Bitcoin Wallet - 3MPH8oY2EAgbLVy7RBMinwcBntggi7qeG3 Ethereum Wallet - 0x151649418616068fB46C3598083817101d3bCD33 Litecoin Wallet - MPvEBY5fxGkmPQgocfJbxP6EmTo5UUXMot ✅ Corey's Public Amazon Wishlist http://a.co/inIyro1 ✅ Equipment I Use and Books I Recommend: https://www.amazon.com/shop/coreyschafer ▶️ You Can Find Me On: My Website - http://coreyms.com/ My Second Channel - https://www.youtube.com/c/coreymschafer Facebook - https://www.facebook.com/CoreyMSchafer Twitter - https://twitter.com/CoreyMSchafer Instagram - https://www.instagram.com/coreymschafer/;JavaScript,JavaScript (Programming Language),Programming,Algorithms,Computer Science,Tutorial,JavaScript Arrays,How to,How-to,Video Tutorial,Web Development,Web Dev,Coding,reduce,reduceRight,Arrays,Array Data Structure,Method,CodePen,JavaScript Tutorial,JavaScript Tutorials;27;Education;Knowledge,Technology;PT11M52S;712;2d;hd;FALSE;;en;https://i.ytimg.com/vi/1gupsllu5wQ/maxresdefault.jpg;1;;;;4583;74;;0;4
209;Corey Schafer;nAWVYFEzoY8;2015-03-18T14:29:47Z;2015-03-18 14:29:47;JavaScript Arrays: Properties, Methods, and Manipulation (Part 2 of 7);JavaScript Arrays: Properties, Methods, and Manipulation (Part 2 of 7) In this series, we will take an in-depth look at JavaScript Arrays and everything we can do with them. In part 2, we will go over: toString(), reverse(), concat(), and join() Part 1: https://youtu.be/8JgU2WmrZXI ... Part 3: https://youtu.be/cdPS-lmlwco Part 4: https://youtu.be/JskeRdu_X8Q Part 5: https://youtu.be/w4KF_lapbRI Part 6: https://youtu.be/1gupsllu5wQ Part 7: https://youtu.be/qxzp4X6sfGo ✅ Support My Channel Through Patreon: https://www.patreon.com/coreyms ✅ Become a Channel Member: https://www.youtube.com/channel/UCCezIgC97PvUuR4_gbFUs5g/join ✅ One-Time Contribution Through PayPal: https://goo.gl/649HFY ✅ Cryptocurrency Donations: Bitcoin Wallet - 3MPH8oY2EAgbLVy7RBMinwcBntggi7qeG3 Ethereum Wallet - 0x151649418616068fB46C3598083817101d3bCD33 Litecoin Wallet - MPvEBY5fxGkmPQgocfJbxP6EmTo5UUXMot ✅ Corey's Public Amazon Wishlist http://a.co/inIyro1 ✅ Equipment I Use and Books I Recommend: https://www.amazon.com/shop/coreyschafer ▶️ You Can Find Me On: My Website - http://coreyms.com/ My Second Channel - https://www.youtube.com/c/coreymschafer Facebook - https://www.facebook.com/CoreyMSchafer Twitter - https://twitter.com/CoreyMSchafer Instagram - https://www.instagram.com/coreymschafer/;JavaScript,JavaScript (Programming Language),Programming,Computer Science,Tutorial,How to,How-to,Video Tutorial,Web Development,Web Dev,Coding,toString,concat,join,Arrays,Array Data Structure,Method,CodePen,JavaScript Arrays,JavaScript Tutorial,JavaScript Tutorials;27;Education;Knowledge,Technology;PT10M32S;632;2d;hd;FALSE;;en;https://i.ytimg.com/vi/nAWVYFEzoY8/maxresdefault.jpg;1;;;;9755;112;;0;5
210;Corey Schafer;cdPS-lmlwco;2015-03-18T14:21:18Z;2015-03-18 14:21:18;JavaScript Arrays: Properties, Methods, and Manipulation (Part 3 of 7);JavaScript Arrays: Properties, Methods, and Manipulation (Part 3 of 7) In this series, we will take an in-depth look at JavaScript Arrays and everything we can do with them. In part 3, we will go over: slice() and splice() Part 1: https://youtu.be/8JgU2WmrZXI Part 2: https://youtu.be/nAWVYFEzoY8 ... Part 4: https://youtu.be/JskeRdu_X8Q Part 5: https://youtu.be/w4KF_lapbRI Part 6: https://youtu.be/1gupsllu5wQ Part 7: https://youtu.be/qxzp4X6sfGo ✅ Support My Channel Through Patreon: https://www.patreon.com/coreyms ✅ Become a Channel Member: https://www.youtube.com/channel/UCCezIgC97PvUuR4_gbFUs5g/join ✅ One-Time Contribution Through PayPal: https://goo.gl/649HFY ✅ Cryptocurrency Donations: Bitcoin Wallet - 3MPH8oY2EAgbLVy7RBMinwcBntggi7qeG3 Ethereum Wallet - 0x151649418616068fB46C3598083817101d3bCD33 Litecoin Wallet - MPvEBY5fxGkmPQgocfJbxP6EmTo5UUXMot ✅ Corey's Public Amazon Wishlist http://a.co/inIyro1 ✅ Equipment I Use and Books I Recommend: https://www.amazon.com/shop/coreyschafer ▶️ You Can Find Me On: My Website - http://coreyms.com/ My Second Channel - https://www.youtube.com/c/coreymschafer Facebook - https://www.facebook.com/CoreyMSchafer Twitter - https://twitter.com/CoreyMSchafer Instagram - https://www.instagram.com/coreymschafer/;JavaScript,JavaScript (Programming Language),Programming,Computer Science,Tutorial,How to,How-to,Video Tutorial,Web Development,Web Dev,Coding,slice,splice,Arrays,Array Data Structure,Method,CodePen,JavaScript Arrays,JavaScript Tutorial,JavaScript Tutorials;27;Education;Knowledge,Technology;PT9M5S;545;2d;hd;FALSE;;en;https://i.ytimg.com/vi/cdPS-lmlwco/maxresdefault.jpg;1;;;;6748;84;;0;3
211;Corey Schafer;JskeRdu_X8Q;2015-03-18T12:55:54Z;2015-03-18 12:55:54;JavaScript Arrays: Properties, Methods, and Manipulation (Part 4 of 7);JavaScript Arrays: Properties, Methods, and Manipulation (Part 4 of 7) In this series, we will take an in-depth look at JavaScript Arrays and everything we can do with them. In part 4, we will go over: sort() Part 1: https://youtu.be/8JgU2WmrZXI Part 2: https://youtu.be/nAWVYFEzoY8 Part 3: https://youtu.be/cdPS-lmlwco ... Part 5: https://youtu.be/w4KF_lapbRI Part 6: https://youtu.be/1gupsllu5wQ Part 7: https://youtu.be/qxzp4X6sfGo ✅ Support My Channel Through Patreon: https://www.patreon.com/coreyms ✅ Become a Channel Member: https://www.youtube.com/channel/UCCezIgC97PvUuR4_gbFUs5g/join ✅ One-Time Contribution Through PayPal: https://goo.gl/649HFY ✅ Cryptocurrency Donations: Bitcoin Wallet - 3MPH8oY2EAgbLVy7RBMinwcBntggi7qeG3 Ethereum Wallet - 0x151649418616068fB46C3598083817101d3bCD33 Litecoin Wallet - MPvEBY5fxGkmPQgocfJbxP6EmTo5UUXMot ✅ Corey's Public Amazon Wishlist http://a.co/inIyro1 ✅ Equipment I Use and Books I Recommend: https://www.amazon.com/shop/coreyschafer ▶️ You Can Find Me On: My Website - http://coreyms.com/ My Second Channel - https://www.youtube.com/c/coreymschafer Facebook - https://www.facebook.com/CoreyMSchafer Twitter - https://twitter.com/CoreyMSchafer Instagram - https://www.instagram.com/coreymschafer/;JavaScript,JavaScript (Programming Language),Programming,Algorithms,Sorting,Computer Science,Tutorial,How to,How-to,Video Tutorial,Web Development,Web Dev,Coding,sort,Arrays,Array Data Structure,Method,CodePen,JavaScript Arrays,JavaScript Tutorial,JavaScript Tutorials;27;Education;Knowledge,Technology;PT11M55S;715;2d;hd;FALSE;;en;https://i.ytimg.com/vi/JskeRdu_X8Q/maxresdefault.jpg;1;;;;5861;86;;0;4
212;Corey Schafer;w4KF_lapbRI;2015-03-18T12:41:37Z;2015-03-18 12:41:37;JavaScript Arrays: Properties, Methods, and Manipulation (Part 5 of 7);JavaScript Arrays: Properties, Methods, and Manipulation (Part 5 of 7) In this series, we will take an in-depth look at JavaScript Arrays and everything we can do with them. In part 5, we will go over: filter(), every(), and some() Part 1: https://youtu.be/8JgU2WmrZXI Part 2: https://youtu.be/nAWVYFEzoY8 Part 3: https://youtu.be/cdPS-lmlwco Part 4: https://youtu.be/JskeRdu_X8Q ... Part 6: https://youtu.be/1gupsllu5wQ Part 7: https://youtu.be/qxzp4X6sfGo ✅ Support My Channel Through Patreon: https://www.patreon.com/coreyms ✅ Become a Channel Member: https://www.youtube.com/channel/UCCezIgC97PvUuR4_gbFUs5g/join ✅ One-Time Contribution Through PayPal: https://goo.gl/649HFY ✅ Cryptocurrency Donations: Bitcoin Wallet - 3MPH8oY2EAgbLVy7RBMinwcBntggi7qeG3 Ethereum Wallet - 0x151649418616068fB46C3598083817101d3bCD33 Litecoin Wallet - MPvEBY5fxGkmPQgocfJbxP6EmTo5UUXMot ✅ Corey's Public Amazon Wishlist http://a.co/inIyro1 ✅ Equipment I Use and Books I Recommend: https://www.amazon.com/shop/coreyschafer ▶️ You Can Find Me On: My Website - http://coreyms.com/ My Second Channel - https://www.youtube.com/c/coreymschafer Facebook - https://www.facebook.com/CoreyMSchafer Twitter - https://twitter.com/CoreyMSchafer Instagram - https://www.instagram.com/coreymschafer/;JavaScript,JavaScript (Programming Language),Pogramming,Computer Science,Tutorial,How to,How-to,Video Tutorial,Web Development,Web Dev,Coding,filter,every,some,Arrays,Array Data Structure,Method,CodePen,JavaScript Arrays,JavaScript Tutorial,JavaScript Tutorials;27;Education;Knowledge,Technology;PT10M42S;642;2d;hd;FALSE;;en;https://i.ytimg.com/vi/w4KF_lapbRI/maxresdefault.jpg;1;;;;5309;73;;0;4
213;Corey Schafer;8JgU2WmrZXI;2015-03-18T12:36:26Z;2015-03-18 12:36:26;JavaScript Arrays: Properties, Methods, and Manipulation (Part 1 of 7);JavaScript Arrays: Properties, Methods, and Manipulation (Part 1 of 7) In this series, we will take an in-depth look at JavaScript Arrays and everything we can do with them. In part 1, we will go over: isArray(), length, indexOf(), lastIndexOf(), push(), pop(), unshift(), and shift() ... Part 2: https://youtu.be/nAWVYFEzoY8 Part 3: https://youtu.be/cdPS-lmlwco Part 4: https://youtu.be/JskeRdu_X8Q Part 5: https://youtu.be/w4KF_lapbRI Part 6: https://youtu.be/1gupsllu5wQ Part 7: https://youtu.be/qxzp4X6sfGo ✅ Support My Channel Through Patreon: https://www.patreon.com/coreyms ✅ Become a Channel Member: https://www.youtube.com/channel/UCCezIgC97PvUuR4_gbFUs5g/join ✅ One-Time Contribution Through PayPal: https://goo.gl/649HFY ✅ Cryptocurrency Donations: Bitcoin Wallet - 3MPH8oY2EAgbLVy7RBMinwcBntggi7qeG3 Ethereum Wallet - 0x151649418616068fB46C3598083817101d3bCD33 Litecoin Wallet - MPvEBY5fxGkmPQgocfJbxP6EmTo5UUXMot ✅ Corey's Public Amazon Wishlist http://a.co/inIyro1 ✅ Equipment I Use and Books I Recommend: https://www.amazon.com/shop/coreyschafer ▶️ You Can Find Me On: My Website - http://coreyms.com/ My Second Channel - https://www.youtube.com/c/coreymschafer Facebook - https://www.facebook.com/CoreyMSchafer Twitter - https://twitter.com/CoreyMSchafer Instagram - https://www.instagram.com/coreymschafer/;JavaScript,JavaScript (Programming Language),Programming,Computer Science,Tutorial,How-to,Web Development,CodePen,Coding,Video Tutorial,How to,Web Dev,isArray,length,indexOf,lastIndexOf,push,pop,unshift,shift,Arrays,Array Data Structure,Method,JavaScript Arrays,JavaScript Tutorial,JavaScript Tutorials;27;Education;Knowledge,Technology;PT11M37S;697;2d;hd;FALSE;;en;https://i.ytimg.com/vi/8JgU2WmrZXI/maxresdefault.jpg;1;;;;35488;347;;0;23
214;Corey Schafer;qxzp4X6sfGo;2015-03-18T12:11:03Z;2015-03-18 12:11:03;JavaScript Arrays: Properties, Methods, and Manipulation (Part 7 of 7);JavaScript Arrays: Properties, Methods, and Manipulation (Part 7 of 7) In this series, we will take an in-depth look at JavaScript Arrays and everything we can do with them. In part 7, we will go over: map() and also chain together some of the methods we have gone over in this series. This is the last video in the series. I hope it has been helpful. Part 1: https://youtu.be/8JgU2WmrZXI Part 2: https://youtu.be/nAWVYFEzoY8 Part 3: https://youtu.be/cdPS-lmlwco Part 4: https://youtu.be/JskeRdu_X8Q Part 5: https://youtu.be/w4KF_lapbRI Part 6: https://youtu.be/1gupsllu5wQ ... ✅ Support My Channel Through Patreon: https://www.patreon.com/coreyms ✅ Become a Channel Member: https://www.youtube.com/channel/UCCezIgC97PvUuR4_gbFUs5g/join ✅ One-Time Contribution Through PayPal: https://goo.gl/649HFY ✅ Cryptocurrency Donations: Bitcoin Wallet - 3MPH8oY2EAgbLVy7RBMinwcBntggi7qeG3 Ethereum Wallet - 0x151649418616068fB46C3598083817101d3bCD33 Litecoin Wallet - MPvEBY5fxGkmPQgocfJbxP6EmTo5UUXMot ✅ Corey's Public Amazon Wishlist http://a.co/inIyro1 ✅ Equipment I Use and Books I Recommend: https://www.amazon.com/shop/coreyschafer ▶️ You Can Find Me On: My Website - http://coreyms.com/ My Second Channel - https://www.youtube.com/c/coreymschafer Facebook - https://www.facebook.com/CoreyMSchafer Twitter - https://twitter.com/CoreyMSchafer Instagram - https://www.instagram.com/coreymschafer/;JavaScript,JavaScript (Programming Language),JavaScript Arrays,Programming,Computer Science,Tutorial,How to,How-to,Video Tutorial,Web Development,Web Dev,Coding,map,Arrays,Array Data Structure,Method,CodePen,JavaScript Tutorial,JavaScript Tutorials;27;Education;Knowledge,Technology;PT7M43S;463;2d;hd;FALSE;;en;https://i.ytimg.com/vi/qxzp4X6sfGo/maxresdefault.jpg;1;;;;5797;130;;0;20
215;Corey Schafer;jF-OQ-BrIAM;2014-12-29T17:07:11Z;2014-12-29 17:07:11;CSS Tips and Tricks: Add External URLs to Print Stylesheets;Printing out URLs can be a nice edition to print stylesheets. When someone prints your article or blog post, you want them to know where your links would have taken them so that they can investigate those sources further if they desire. However, you don't want to include every link in the print stylesheet. Your internal links that loop back to your own website aren't necessary and will bog down the print stylesheet with a lot of unneeded text. So how do we add only the external links to the print stylesheet? In this video, we will cover several techniques you can use in order to achieve this. ✅ Support My Channel Through Patreon: https://www.patreon.com/coreyms ✅ Become a Channel Member: https://www.youtube.com/channel/UCCezIgC97PvUuR4_gbFUs5g/join ✅ One-Time Contribution Through PayPal: https://goo.gl/649HFY ✅ Cryptocurrency Donations: Bitcoin Wallet - 3MPH8oY2EAgbLVy7RBMinwcBntggi7qeG3 Ethereum Wallet - 0x151649418616068fB46C3598083817101d3bCD33 Litecoin Wallet - MPvEBY5fxGkmPQgocfJbxP6EmTo5UUXMot ✅ Corey's Public Amazon Wishlist http://a.co/inIyro1 ✅ Equipment I Use and Books I Recommend: https://www.amazon.com/shop/coreyschafer ▶️ You Can Find Me On: My Website - http://coreyms.com/ My Second Channel - https://www.youtube.com/c/coreymschafer Facebook - https://www.facebook.com/CoreyMSchafer Twitter - https://twitter.com/CoreyMSchafer Instagram - https://www.instagram.com/coreymschafer/;CSS,CSS Tricks,CSS Tips,CSS Tips and Tricks,CSS-Tricks,Stylesheet,Print Stylesheet,CSS Print Stylesheet,Video Tutorial,How To,How-to,Coding,Web Design,Web Development,Web Dev,Cascading Style Sheets (Programming Language),Tips And Tricks,Media Query,Media Queries,CSS Media Query,CSS Media Queries,CSS Tutorials,CSS Tutorial;27;Education;Knowledge,Technology;PT7M38S;458;2d;hd;FALSE;;en;https://i.ytimg.com/vi/jF-OQ-BrIAM/maxresdefault.jpg;1;;;;6488;54;;0;3
216;Corey Schafer;4glHQglQrU8;2014-12-22T21:57:32Z;2014-12-22 21:57:32;Mac Tip: Adding Folder Stacks to the Dock;It's easy for your dock to become cluttered with applications (E.g. Text editors, the Adobe suite, your Mac applications). It is possible to organize your applications into a single folder on the dock for easy access. In this video, we'll walk through how to properly make folder stacks for your dock. ✅ Support My Channel Through Patreon: https://www.patreon.com/coreyms ✅ Become a Channel Member: https://www.youtube.com/channel/UCCezIgC97PvUuR4_gbFUs5g/join ✅ One-Time Contribution Through PayPal: https://goo.gl/649HFY ✅ Cryptocurrency Donations: Bitcoin Wallet - 3MPH8oY2EAgbLVy7RBMinwcBntggi7qeG3 Ethereum Wallet - 0x151649418616068fB46C3598083817101d3bCD33 Litecoin Wallet - MPvEBY5fxGkmPQgocfJbxP6EmTo5UUXMot ✅ Corey's Public Amazon Wishlist http://a.co/inIyro1 ✅ Equipment I Use and Books I Recommend: https://www.amazon.com/shop/coreyschafer ▶️ You Can Find Me On: My Website - http://coreyms.com/ My Second Channel - https://www.youtube.com/c/coreymschafer Facebook - https://www.facebook.com/CoreyMSchafer Twitter - https://twitter.com/CoreyMSchafer Instagram - https://www.instagram.com/coreymschafer/;Mac,OS X,OSX,Mac Tips,Mac Tips and Tricks,Mac Tips & Tricks,Mac Apps,Mac Applications,Mac OS,Apple,Macintosh,Video Tutorial,How-to,How to,Dock,Mac Dock,Folder,Mac Folders,Stack,Folder Stack,Dock Stack,Dock Folder;27;Education;Technology;PT2M49S;169;2d;hd;FALSE;;en;https://i.ytimg.com/vi/4glHQglQrU8/maxresdefault.jpg;1;;;;27293;225;;0;21
